Profile: Function timing, sorted by time
Date:    Wed Jan 26 00:11:30 2005


Program Statistics
------------------
    Command line at 2005 Jan 26 00:10: "D:\Games\QUAKE\qmb-V1" 
    Total time: 23034.221 millisecond
    Time outside of functions: 255.550 millisecond
    Call depth: 89
    Total functions: 1576
    Total hits: 30876687
    Function coverage: 42.0%
    Overhead Calculated 1224
    Overhead Average 1224

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 22778.671 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1576
    Hits in module: 30876687
    Module function coverage: 42.0%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       0.362   0.0      628.229   2.8       93 _loadimagepixels (gl_draw.obj)
       0.346   0.0        5.410   0.0        1 _SCR_Init (gl_screen.obj)
       0.344   0.0        0.390   0.0       29 _jinit_memory_mgr (jmemmgr.obj)
       0.330   0.0        0.331   0.0        2 _R_ClearParticles (gl_rpart.obj)
       0.328   0.0        1.612   0.0        1 _Mod_LoadClipnodes (gl_model.obj)
       0.323   0.0        1.102   0.0      210 _Cmd_Exists (cmd.obj)
       0.312   0.0        0.333   0.0        2 _Cvar_SetValue (cvar.obj)
       0.305   0.0        0.306   0.0        1 _CDAudio_Shutdown (cd_win.obj)
       0.303   0.0        0.303   0.0      152 _Sys_FileSeek (sys_win.obj)
       0.300   0.0        0.908   0.0      247 _S_FindName (snd_dma.obj)
       0.299   0.0        0.299   0.0      904 _Con_DPrintf (console.obj)
       0.270   0.0        0.270   0.0      261 _jpeg_get_large (jmemnobs.obj)
       0.270   0.0        0.270   0.0      261 _jpeg_get_small (jmemnobs.obj)
       0.268   0.0        2.276   0.0      292 _Cmd_TokenizeString (cmd.obj)
       0.263   0.0        0.485   0.0      410 _MSG_ReadString (common.obj)
       0.262   0.0        0.283   0.0        1 _CL_ClearState (cl_main.obj)
       0.260   0.0        0.954   0.0      649 _S_StartSound (snd_dma.obj)
       0.260   0.0        0.918   0.0      204 _CL_ParseBaseline (cl_parse.obj)
       0.257   0.0        0.286   0.0        1 _COM_MultipleSearch (common.obj)
       0.256   0.0       46.954   0.2       97 _Con_Printf (console.obj)
       0.253   0.0      102.991   0.5        1 _Mod_LoadTextures (gl_model.obj)
       0.252   0.0        0.396   0.0     1655 _read_restart_marker (jdmarker.obj)
       0.250   0.0        0.250   0.0      649 _SND_PickChannel (snd_dma.obj)
       0.247   0.0        0.247   0.0      544 _R_GetSpriteFrame (gl_sprite.obj)
       0.231   0.0        0.231   0.0     1106 _CL_AllocDlight (cl_main.obj)
       0.230   0.0        1.262   0.0        1 _Mod_LoadSurfedges (gl_model.obj)
       0.216   0.0     2821.303  12.4      157 _Mod_LoadModel (gl_model.obj)
       0.209   0.0        0.209   0.0      722 _BoundPoly (gl_warp.obj)
       0.206   0.0        0.308   0.0     1102 _alloc_small (jmemmgr.obj)
       0.203   0.0        1.269   0.0      544 _CL_ParseStartSoundPacket (cl_parse.obj)
       0.199   0.0        0.232   0.0       93 _Con_Print (console.obj)
       0.185   0.0        0.580   0.0     1655 _process_restart (jdhuff.obj)
       0.182   0.0        0.182   0.0       26 _Hunk_FreeToLowMark (zone.obj)
       0.180   0.0        0.180   0.0     2186 _Mod_SetParent (gl_model.obj)
       0.171   0.0        3.187   0.0     1037 _Z_Malloc (zone.obj)
       0.163   0.0        0.163   0.0        1 _Sys_mkdir (sys_win.obj)
       0.160   0.0        3.096   0.0       29 _jpeg_consume_input (jdapimin.obj)
       0.160   0.0       37.701   0.2        1 _R_InitOtherTextures (gl_rmisc.obj)
       0.156   0.0        5.099   0.0        1 _R_InitSky (gl_warp.obj)
       0.155   0.0        0.156   0.0        1 _Check_Gamma (gl_vidnt.obj)
       0.153   0.0        0.193   0.0     1362 _R_SplitEntityOnNode (gl_refrag.obj)
       0.151   0.0        0.242   0.0        1 _Mod_MakeHull0 (gl_model.obj)
       0.151   0.0        0.176   0.0      854 _MSG_ReadFloat (common.obj)
       0.146   0.0        0.146   0.0      261 _jpeg_free_large (jmemnobs.obj)
       0.146   0.0        0.146   0.0      261 _jpeg_free_small (jmemnobs.obj)
       0.138   0.0        0.138   0.0     1211 _Q_strcpy (common.obj)
       0.138   0.0        5.087   0.0      210 _Cvar_RegisterVariable (cvar.obj)
       0.135   0.0        0.135   0.0     1684 _start_iMCU_row (jdcoefct.obj)
       0.130   0.0        0.145   0.0        1 _CheckMultiTextureExtensions (gl_vidnt.obj)
       0.129   0.0        0.129   0.0      662 _Sbar_Changed (sbar.obj)
       0.125   0.0        0.151   0.0      111 _W_GetLumpinfo (wad.obj)
       0.120   0.0        0.260   0.0      523 _Key_Event (keys.obj)
       0.114   0.0     1129.121   5.0       21 _Mod_LoadAllSkins (gl_model.obj)
       0.112   0.0        0.610   0.0       29 _get_dht (jdmarker.obj)
       0.111   0.0        2.599   0.0      390 _AddParticle (gl_rpart.obj)
       0.110   0.0       23.763   0.1      248 _COM_OpenFile (common.obj)
       0.109   0.0       37.997   0.2      248 _COM_LoadFile (common.obj)
       0.103   0.0        0.103   0.0      235 _COM_FileBase (common.obj)
       0.098   0.0        2.881   0.0       58 _read_markers (jdmarker.obj)
       0.095   0.0        0.668   0.0        1 _Mod_LoadMarksurfaces (gl_model.obj)
       0.095   0.0     2942.618  12.9        1 _CL_ParseServerInfo (cl_parse.obj)
       0.091   0.0        1.414   0.0      150 _R_RunParticleEffect (gl_rpart.obj)
       0.091   0.0        0.104   0.0        1 _Key_WriteBindings (keys.obj)
       0.088   0.0        0.095   0.0       29 _build_ycc_rgb_table (jdcolor.obj)
       0.087   0.0        0.087   0.0      624 _Mod_LoadAliasFrame (gl_model.obj)
       0.085   0.0        0.085   0.0        1 _Cvar_WriteVariables (cvar.obj)
       0.083   0.0        0.083   0.0      276 _CL_KeepaliveMessage (cl_parse.obj)
       0.083   0.0        0.083   0.0      649 _Sys_Printf (sys_win.obj)
       0.080   0.0        0.080   0.0        1 _WINS_CloseSocket (net_wins.obj)
       0.080   0.0        0.080   0.0      751 _Z_Free (zone.obj)
       0.079   0.0        0.079   0.0      614 _COM_Parse (common.obj)
       0.079   0.0      137.518   0.6        1 _Mod_LoadBrushModel (gl_model.obj)
       0.079   0.0        1.883   0.0      171 _Cache_Alloc (zone.obj)
       0.077   0.0        2.361   0.0      111 _CL_ParseTEnt (cl_tent.obj)
       0.074   0.0        0.074   0.0       60 _va (common.obj)
       0.070   0.0        0.176   0.0        2 _ClearAllStates (gl_vidnt.obj)
       0.067   0.0        1.334   0.0      331 _Draw_ConsoleBackground (gl_draw.obj)
       0.067   0.0        0.067   0.0      108 _Mod_DecompressVis (gl_model.obj)
       0.067   0.0        0.067   0.0      473 _next_marker (jdmarker.obj)
       0.067   0.0        0.365   0.0        1 _GL_Init (gl_vidnt.obj)
       0.065   0.0        3.744   0.0      172 _Hunk_TempAlloc (zone.obj)
       0.064   0.0        0.064   0.0     1037 _Z_TagMalloc (zone.obj)
       0.062   0.0        0.062   0.0        3 _BuildGammaTable (view.obj)
       0.061   0.0        0.558   0.0      183 _COM_CloseFile (common.obj)
       0.060   0.0        0.060   0.0      859 _MSG_ReadLong (common.obj)
       0.059   0.0        0.203   0.0      501 _FindNextChunk (snd_mem.obj)
       0.058   0.0        0.316   0.0      122 _GetWavinfo (snd_mem.obj)
       0.057   0.0        0.057   0.0      215 _COM_CheckParm (common.obj)
       0.052   0.0        0.083   0.0       29 _get_dqt (jdmarker.obj)
       0.049   0.0        0.128   0.0        4 _S_StopAllSounds (snd_dma.obj)
       0.049   0.0        0.057   0.0        2 _png_read_info (libpng13.dll)
       0.049   0.0        0.049   0.0      161 _Con_SafeDPrintf (console.obj)
       0.049   0.0        0.080   0.0        1 _CheckCombineExtension (gl_vidnt.obj)
       0.048   0.0        0.048   0.0        1 _SND_InitScaletable (snd_mix.obj)
       0.047   0.0        0.047   0.0      172 _Cache_FreeHigh (zone.obj)
       0.046   0.0       26.107   0.1      302 _COM_FOpenFile (common.obj)
       0.046   0.0        0.087   0.0        1 _Mod_LoadTexinfo (gl_model.obj)
       0.045   0.0        0.045   0.0      274 _W_CleanupName (wad.obj)
       0.045   0.0        9.043   0.0      298 _Cache_Move (zone.obj)
       0.045   0.0        0.045   0.0      168 _COM_StripExtension (common.obj)
       0.043   0.0        0.044   0.0        1 _VID_InitDIB (gl_vidnt.obj)
       0.043   0.0       34.924   0.2      238 _COM_LoadStackFile (common.obj)
       0.043   0.0        0.061   0.0       29 _jpeg_stdio_src (jdatasrc.obj)
       0.043   0.0        0.043   0.0        2 _IN_ShowMouse (in_win.obj)
       0.043   0.0       76.639   0.3      135 _Image_Resample (gl_draw.obj)
       0.041   0.0        0.140   0.0      298 _Cache_Free (zone.obj)
       0.041   0.0        0.041   0.0      108 _fgetLittleShort (gl_tga.obj)
       0.039   0.0        0.039   0.0        1 _WIPX_CloseSocket (net_wipx.obj)
       0.038   0.0        0.038   0.0      881 _MSG_BeginReading (common.obj)
       0.038   0.0        0.038   0.0     1150 _GetLittleLong (snd_mem.obj)
       0.037   0.0        0.037   0.0        2 _InitializeDemData (gl_png.obj)
       0.037   0.0        0.040   0.0       29 _prepare_range_limit_table (jdmaster.obj)
       0.036   0.0        1.073   0.0       29 _master_selection (jdmaster.obj)
       0.035   0.0        0.093   0.0        1 _Mod_LoadSubmodels (gl_model.obj)
       0.034   0.0        0.499   0.0      115 _Key_Bind_f (keys.obj)
       0.033   0.0        0.682   0.0       55 _R_ParseParticleEffect (gl_rpart.obj)
       0.033   0.0        1.654   0.0       99 _Cvar_Set (cvar.obj)
       0.033   0.0        0.037   0.0        2 _CL_NewTranslation (cl_parse.obj)
       0.033   0.0        0.100   0.0      108 _Mod_LeafPVS (gl_model.obj)
       0.032   0.0        0.032   0.0        2 _png_create_read_struct (libpng13.dll)
       0.031   0.0        0.031   0.0      609 _jdiv_round_up (jutils.obj)
       0.029   0.0        1.012   0.0      130 _GL_SubdivideSurface (gl_warp.obj)
       0.029   0.0        0.029   0.0        1 _IN_StartupMouse (in_win.obj)
       0.028   0.0       90.818   0.4        1 _R_NewMap (gl_rmisc.obj)
       0.028   0.0        0.098   0.0       29 _get_sof (jdmarker.obj)
       0.026   0.0       22.225   0.1        8 _Mod_LoadSpriteFrame (gl_model.obj)
       0.026   0.0      314.565   1.4      111 _Draw_PicFromWad (gl_draw.obj)
       0.025   0.0        0.046   0.0       29 _initial_setup (jdinput.obj)
       0.025   0.0        1.246   0.0        1 _CL_PlayDemo_f (cl_demo.obj)
       0.024   0.0        0.034   0.0       29 _jpeg_calc_output_dimensions (jdmaster.obj)
       0.024   0.0        0.155   0.0      116 _alloc_sarray (jmemmgr.obj)
       0.024   0.0        0.044   0.0       58 _get_interesting_appn (jdmarker.obj)
       0.024   0.0        0.031   0.0       29 _get_sos (jdmarker.obj)
       0.023   0.0        0.023   0.0      122 _Q_strcat (common.obj)
       0.023   0.0       27.829   0.1      128 _S_PrecacheSound (snd_dma.obj)
       0.023   0.0        0.174   0.0      111 _W_GetLumpName (wad.obj)
       0.023   0.0        0.223   0.0      488 _FindChunk (snd_mem.obj)
       0.022   0.0        0.118   0.0       29 _jinit_color_deconverter (jdcolor.obj)
       0.022   0.0        0.022   0.0       29 _start_pass (jddctmgr.obj)
       0.021   0.0        0.150   0.0       87 _free_pool (jmemmgr.obj)
       0.020   0.0     2821.762  12.4      157 _Mod_ForName (gl_model.obj)
       0.019   0.0        0.474   0.0       29 _jpeg_CreateDecompress (jdapimin.obj)
       0.019   0.0        0.019   0.0       87 _findhandle (sys_win.obj)
       0.019   0.0        1.013   0.0      116 _skip_variable (jdmarker.obj)
       0.018   0.0        0.113   0.0      115 _Key_StringToKeynum (keys.obj)
       0.018   0.0        0.018   0.0        2 _png_destroy_read_struct (libpng13.dll)
       0.018   0.0        0.026   0.0       29 _get_soi (jdmarker.obj)
       0.018   0.0      488.577   2.1        1 _Draw_Init (gl_draw.obj)
       0.018   0.0        0.027   0.0       29 _jinit_inverse_dct (jddctmgr.obj)
       0.018   0.0        0.041   0.0       29 _jinit_d_coef_controller (jdcoefct.obj)
       0.018   0.0       38.908   0.2        1 _Sbar_Init (sbar.obj)
       0.018   0.0        0.342   0.0      115 _Key_SetBinding (keys.obj)
       0.017   0.0        0.022   0.0        1 _Host_ClearMemory (host.obj)
       0.017   0.0        0.059   0.0       29 _jinit_marker_reader (jdmarker.obj)
       0.016   0.0        2.943   0.0       58 _consume_markers (jdinput.obj)
       0.016   0.0        0.016   0.0      520 _Cmd_Argc (cmd.obj)
       0.016   0.0        0.033   0.0       75 _Con_Linefeed (console.obj)
       0.016   0.0        3.070   0.0       94 _Cvar_Command (cvar.obj)
       0.016   0.0        0.249   0.0        1 _Mod_LoadEntities (gl_model.obj)
       0.016   0.0        0.016   0.0        2 _png_read_update_info (libpng13.dll)
       0.016   0.0        0.050   0.0        5 _Con_SafePrintf (console.obj)
       0.016   0.0        0.206   0.0      157 _Mod_TouchModel (gl_model.obj)
       0.016   0.0        0.145   0.0      145 _alloc_large (jmemmgr.obj)
       0.015   0.0        0.050   0.0       29 _prepare_for_output_pass (jdmaster.obj)
       0.015   0.0        0.018   0.0       29 _per_scan_setup (jdinput.obj)
       0.015   0.0        0.030   0.0        1 _Key_Init (keys.obj)
       0.015   0.0        0.988   0.0      116 _skip_input_data (jdatasrc.obj)
       0.014   0.0        0.014   0.0       29 _jpeg_std_error (jerror.obj)
       0.014   0.0        0.016   0.0       29 _examine_app0 (jdmarker.obj)
       0.014   0.0        0.016   0.0       29 _jinit_huff_decoder (jdhuff.obj)
       0.014   0.0        0.830   0.0       29 _first_marker (jdmarker.obj)
       0.014   0.0        0.018   0.0       29 _jinit_d_post_controller (jdpostct.obj)
       0.014   0.0        0.015   0.0       29 _jinit_upsampler (jdsample.obj)
       0.014   0.0        0.014   0.0      443 _Cmd_Argv (cmd.obj)
       0.013   0.0        0.354   0.0       44 _CL_ParseStatic (cl_parse.obj)
       0.013   0.0        0.373   0.0        1 _W_LoadWadFile (wad.obj)
       0.013   0.0        0.069   0.0       66 _CL_ParseStaticSound (cl_parse.obj)
       0.013   0.0        0.013   0.0        2 _IN_HideMouse (in_win.obj)
       0.013   0.0        0.013   0.0       63 _Key_KeynumToString (keys.obj)
       0.013   0.0        0.295   0.0        1 _COM_InitArgv (common.obj)
       0.013   0.0        0.019   0.0       29 _latch_quant_tables (jdinput.obj)
       0.013   0.0        0.930   0.0      143 _Cvar_VariableString (cvar.obj)
       0.013   0.0        0.133   0.0       29 _jinit_d_main_controller (jdmainct.obj)
       0.012   0.0        0.535   0.0       29 _start_pass_huff_decoder (jdhuff.obj)
       0.012   0.0        0.163   0.0       29 _jpeg_finish_decompress (jdapimin.obj)
       0.012   0.0        0.012   0.0      366 _GetLittleShort (snd_mem.obj)
       0.012   0.0        0.013   0.0        2 _R_InitTextures (gl_rmisc.obj)
       0.011   0.0        0.020   0.0      163 _SwapPic (wad.obj)
       0.011   0.0        0.016   0.0       58 _jpeg_alloc_quant_table (jcomapi.obj)
       0.010   0.0        0.010   0.0      106 _RadiusFromBounds (gl_model.obj)
       0.010   0.0        1.024   0.0        1 _CL_InitTEnts (cl_tent.obj)
       0.010   0.0        0.018   0.0      116 _jpeg_alloc_huff_table (jcomapi.obj)
       0.010   0.0        0.034   0.0        1 _Mod_LoadVisibility (gl_model.obj)
       0.009   0.0        0.160   0.0       26 _Cbuf_AddText (cmd.obj)
       0.009   0.0        0.010   0.0        1 _WIPX_GetSocketAddr (net_wipx.obj)
       0.009   0.0       25.004   0.1        1 _Datagram_Init (net_dgrm.obj)
       0.009   0.0        0.009   0.0      172 _Hunk_HighMark (zone.obj)
       0.009   0.0        0.183   0.0        1 _Sys_Init (sys_win.obj)
       0.009   0.0        2.914   0.0        1 _CL_Init (cl_main.obj)
       0.009   0.0        0.586   0.0       29 _start_input_pass (jdinput.obj)
       0.009   0.0        0.071   0.0       29 _jpeg_destroy_decompress (jdapimin.obj)
       0.008   0.0        0.008   0.0        2 _mypng_struct_destroy (gl_png.obj)
       0.008   0.0        1.083   0.0       29 _jinit_master_decompress (jdmaster.obj)
       0.008   0.0        0.008   0.0        2 _IN_ClearStates (in_win.obj)
       0.008   0.0        0.038   0.0       66 _S_StaticSound (snd_dma.obj)
       0.008   0.0       16.915   0.1        1 _R_InitParticles (gl_rpart.obj)
       0.007   0.0      332.937   1.5        1 _Host_Quit_f (host_cmd.obj)
       0.007   0.0        0.007   0.0       29 _realize_virt_arrays (jmemmgr.obj)
       0.007   0.0        0.009   0.0       29 _reset_input_controller (jdinput.obj)
       0.007   0.0        1.738   0.0        2 _COM_AddGameDirectory (common.obj)
       0.007   0.0      113.594   0.5        1 _S_Init (snd_dma.obj)
       0.007   0.0        0.007   0.0       29 _WINS_Connect (jmemnobs.obj)
       0.007   0.0        0.007   0.0       29 _WIPX_Connect (jmemnobs.obj)
       0.007   0.0        0.007   0.0       29 _jpeg_mem_init (jmemnobs.obj)
       0.007   0.0        0.120   0.0       29 _jpeg_abort (jcomapi.obj)
       0.007   0.0        0.413   0.0      119 _S_TouchSound (snd_dma.obj)
       0.007   0.0        0.007   0.0        1 _Math_Init (mathlib.obj)
       0.007   0.0        0.055   0.0        6 _Cmd_Alias_f (cmd.obj)
       0.007   0.0        0.007   0.0       29 _default_decompress_parms (jdapimin.obj)
       0.007   0.0        0.027   0.0        4 _CL_SignonReply (cl_main.obj)
       0.007   0.0        0.014   0.0       29 _get_dri (jdmarker.obj)
       0.007   0.0        0.007   0.0       11 _MapKey (gl_vidnt.obj)
       0.007   0.0        1.024   0.0       16 _R_ParticleExplosion (gl_rpart.obj)
       0.007   0.0        0.007   0.0        3 _R_TranslatePlayerSkin (gl_rmisc.obj)
       0.006   0.0        1.144   0.0       29 _jpeg_start_decompress (jdapistd.obj)
       0.006   0.0        0.006   0.0        1 _WIPX_AddrToString (net_wipx.obj)
       0.006   0.0        0.014   0.0        1 _Bot_Init (bot.obj)
       0.006   0.0        0.018   0.0        5 _Key_Console (keys.obj)
       0.006   0.0        0.120   0.0        1 _Host_InitCommands (host_cmd.obj)
       0.005   0.0        0.060   0.0       29 _self_destruct (jmemmgr.obj)
       0.005   0.0        0.005   0.0       29 _start_pass_main (jdmainct.obj)
       0.005   0.0        0.005   0.0       58 _reset_marker_reader (jdmarker.obj)
       0.005   0.0        0.410   0.0        1 _V_Init (view.obj)
       0.005   0.0        1.169   0.0        1 _CL_InitInput (cl_input.obj)
       0.005   0.0        3.101   0.0       29 _jpeg_read_header (jdapimin.obj)
       0.005   0.0        0.013   0.0        8 _V_ParseDamage (view.obj)
       0.005   0.0        0.005   0.0       29 _finish_output_pass (jdmaster.obj)
       0.005   0.0        0.005   0.0        1 _CDAudio_Pause (cd_win.obj)
       0.005   0.0        0.008   0.0        4 _SCR_CalcRefdef (gl_screen.obj)
       0.005   0.0        1.746   0.0        1 _COM_InitFilesystem (common.obj)
       0.005   0.0        0.198   0.0       44 _R_AddEfrags (gl_refrag.obj)
       0.004   0.0        0.004   0.0       29 _finish_input_pass (jdinput.obj)
       0.004   0.0        0.004   0.0        2 _mypng_struct_create (gl_png.obj)
       0.004   0.0        0.054   0.0       29 _output_pass_setup (jdapistd.obj)
       0.004   0.0        0.004   0.0        1 _Mod_ClearAll (gl_model.obj)
       0.004   0.0        0.004   0.0       15 _V_BonusFlash_f (view.obj)
       0.004   0.0        0.005   0.0        2 _png_read_end (libpng13.dll)
       0.004   0.0        0.065   0.0        1 _Memory_Init (zone.obj)
       0.004   0.0        0.608   0.0        1 _Host_FindMaxClients (host.obj)
       0.004   0.0        0.368   0.0        2 _AppActivate (gl_vidnt.obj)
       0.004   0.0       22.232   0.1        2 _Mod_LoadSpriteModel (gl_model.obj)
       0.004   0.0        0.004   0.0        8 _Mod_Sprite_StripExtension (gl_model.obj)
       0.003   0.0        0.003   0.0        2 _png_create_info_struct (libpng13.dll)
       0.003   0.0        0.003   0.0       47 _Hunk_LowMark (zone.obj)
       0.003   0.0        0.005   0.0       29 _examine_app14 (jdmarker.obj)
       0.003   0.0        0.005   0.0       29 _start_input_pass (jdcoefct.obj)
       0.003   0.0      332.894   1.5        1 _Host_Shutdown (host.obj)
       0.003   0.0        0.003   0.0       58 _use_merged_upsample (jdmaster.obj)
       0.003   0.0        0.047   0.0        6 _Cbuf_InsertText (cmd.obj)
       0.003   0.0        0.003   0.0       29 _start_pass_dpost (jdpostct.obj)
       0.003   0.0        1.400   0.0        1 _Host_Startdemos_f (host_cmd.obj)
       0.003   0.0        6.546   0.0        4 _Cmd_Exec_f (cmd.obj)
       0.003   0.0        0.063   0.0       29 _jpeg_destroy (jcomapi.obj)
       0.002   0.0        0.008   0.0        5 _MSG_WriteString (common.obj)
       0.002   0.0        0.002   0.0        2 _png_sig_cmp (libpng13.dll)
       0.002   0.0        0.002   0.0        4 _CalcFov (gl_screen.obj)
       0.002   0.0        0.002   0.0       58 _finish_pass2 (jdatasrc.obj)
       0.002   0.0        0.002   0.0       58 _finish_pass_1_quant (jdatasrc.obj)
       0.002   0.0        0.002   0.0       58 _start_pass_dcolor (jdatasrc.obj)
       0.002   0.0        0.002   0.0       58 _term_source (jdatasrc.obj)
       0.002   0.0        1.352   0.0        1 _NET_Shutdown (net_main.obj)
       0.002   0.0       55.299   0.2        1 _R_Init (gl_rmisc.obj)
       0.002   0.0        0.005   0.0       29 _jinit_input_controller (jdinput.obj)
       0.002   0.0        0.002   0.0       29 _start_output_pass (jdcoefct.obj)
       0.002   0.0        0.003   0.0        2 _VID_UpdateWindowStatus (gl_vidnt.obj)
       0.002   0.0        2.931   0.0        9 _COM_LoadHunkFile (common.obj)
       0.002   0.0        0.023   0.0        6 _CopyString (cmd.obj)
       0.002   0.0        0.002   0.0        4 _Mod_LoadAliasGroup (gl_model.obj)
       0.002   0.0        1.677   0.0        1 _Mod_LoadLighting (gl_model.obj)
       0.002   0.0       12.542   0.1        5 _LoadParticleTexture (gl_rpart.obj)
       0.001   0.0        0.001   0.0       29 _init_source (jdatasrc.obj)
       0.001   0.0        1.330   0.0        1 _Datagram_Shutdown (net_dgrm.obj)
       0.001   0.0        0.048   0.0        2 _CL_Disconnect (cl_main.obj)
       0.001   0.0        0.001   0.0       29 _start_pass_upsample (jdsample.obj)
       0.001   0.0        0.001   0.0        2 _Key_ClearStates (keys.obj)
       0.001   0.0        0.001   0.0        2 _png_get_IHDR (libpng13.dll)
       0.001   0.0        0.001   0.0        2 _png_get_rowbytes (libpng13.dll)
       0.001   0.0        0.001   0.0       29 _reset_error_mgr (jerror.obj)
       0.001   0.0        0.001   0.0        1 _Key_Unbindall_f (keys.obj)
       0.001   0.0        0.001   0.0        1 _KeyUp (cl_input.obj)
       0.001   0.0        0.002   0.0        1 _CDAudio_Play (cd_win.obj)
       0.001   0.0        0.001   0.0        3 _IN_ActivateMouse (in_win.obj)
       0.001   0.0        0.082   0.0        1 _WINS_Shutdown (net_wins.obj)
       0.001   0.0        0.001   0.0        1 _SCR_CenterPrint (gl_screen.obj)
       0.001   0.0        0.001   0.0       16 _AddParticleType (gl_rpart.obj)
       0.001   0.0      110.347   0.5        1 _SNDDMA_Init (snd_win.obj)
       0.001   0.0        0.826   0.0        1 _Host_InitLocal (host.obj)
       0.001   0.0        0.001   0.0        2 _png_set_read_fn (libpng13.dll)
       0.001   0.0        0.001   0.0        1 _Con_ToggleConsole_f (console.obj)
       0.001   0.0        0.001   0.0        1 _Host_ShutdownServer (host.obj)
       0.001   0.0        0.058   0.0        1 _Con_Init (console.obj)
       0.001   0.0        0.589   0.0        1 _Draw_CachePic (gl_draw.obj)
       0.001   0.0        0.023   0.0        3 _SZ_Alloc (common.obj)
       0.001   0.0        0.001   0.0        2 _IN_UpdateClipCursor (in_win.obj)
       0.001   0.0        0.001   0.0        1 _Cache_Report (zone.obj)
       0.001   0.0        0.001   0.0        1 _CDAudio_Resume (cd_win.obj)
       0.001   0.0        0.001   0.0        1 _R_ClearBeams (cl_tent.obj)
       0.001   0.0        0.001   0.0        1 _S_UnblockSound (snd_win.obj)
       0.001   0.0        0.002   0.0        1 _IN_LookupUp (cl_input.obj)
       0.001   0.0        0.001   0.0        2 _png_get_channels (libpng13.dll)
       0.001   0.0        0.001   0.0        2 _SCR_EndLoadingPlaque (gl_screen.obj)
       0.001   0.0        0.001   0.0        2 _png_set_sig_bytes (libpng13.dll)
       0.001   0.0        0.033   0.0        1 _SCR_BeginLoadingPlaque (gl_screen.obj)
       0.001   0.0        0.001   0.0        1 _Joy_AdvancedUpdate_f (in_win.obj)
       0.000   0.0        0.000   0.0        1 _COM_SkipPath (common.obj)
       0.000   0.0        0.000   0.0        1 _png_set_filler (libpng13.dll)
       0.000   0.0        0.001   0.0        1 _VID_GetModeDescription (gl_vidnt.obj)
       0.000   0.0        0.072   0.0        1 _IN_Shutdown (in_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Stop (cd_win.obj)
       0.000   0.0        0.000   0.0        2 _png_get_valid (libpng13.dll)
       0.000   0.0        0.000   0.0        1 _WINS_Listen (net_wins.obj)
       0.000   0.0        0.100   0.0        1 _CaptureHelper_Init (capturehelpers.obj)
       0.000   0.0        1.774   0.0        1 _COM_Init (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_DefaultExtension (common.obj)
       0.000   0.0        0.000   0.0        1 _CL_StopPlayback (cl_demo.obj)
       0.000   0.0        0.000   0.0        1 _DeinitConProc (conproc.obj)
       0.000   0.0        0.000   0.0        1 _Q_strrchr (common.obj)
       0.000   0.0        0.000   0.0        1 _Loop_Init (net_loop.obj)
       0.000   0.0        0.021   0.0        1 _Chase_Init (chase.obj)
       0.000   0.0        0.000   0.0        1 _Cmd_StuffCmds_f (cmd.obj)
       0.000   0.0        0.000   0.0        2 _CRC_Init (crc.obj)
       0.000   0.0        0.008   0.0        1 _Sys_InitFloatTime (sys_win.obj)
       0.000   0.0      110.347   0.5        1 _S_Startup (snd_dma.obj)
       0.000   0.0        0.000   0.0        6 _RawValuePointer (in_win.obj)
       0.000   0.0        0.187   0.0        1 _COM_LoadTempFile (common.obj)
       0.000   0.0        0.003   0.0        1 _Cmd_Init (cmd.obj)
       0.000   0.0        0.000   0.0        1 _WIPX_Listen (net_wipx.obj)
       0.000   0.0        0.009   0.0        1 _Cbuf_Init (cmd.obj)
       0.000   0.0        0.010   0.0        1 _Cache_Init (zone.obj)
       0.000   0.0        0.000   0.0        1 _VID_GetModePtr (gl_vidnt.obj)
       0.000   0.0        0.015   0.0        1 _COM_CheckRegistered (common.obj)
       0.000   0.0        0.000   0.0        3 _Con_ClearNotify (console.obj)
       0.000   0.0        0.000   0.0        1 _Z_ClearZone (zone.obj)
       0.000   0.0        0.000   0.0        1 _CL_NextDemo (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CaptureHelper_OnStopPlayback (capturehelpers.obj)
       0.000   0.0        0.000   0.0    37145 _Capture_IsRecording (captureavi.obj)
       0.000   0.0        0.000   0.0     6176 _Con_DrawNotify (console.obj)
       0.000   0.0        0.000   0.0        1 _FreeSound (snd_win.obj)
       0.000   0.0        0.000   0.0        1 _IN_StartupJoystick (in_win.obj)
       0.000   0.0        0.000   0.0     6482 _R_RenderView (gl_rmain.obj)
       0.000   0.0        0.000   0.0      198 _SCR_DrawCenterString (gl_screen.obj)
       0.000   0.0        0.000   0.0        1 _SNDDMA_Shutdown (snd_win.obj)
       0.000   0.0        0.000   0.0        4 _S_ClearBuffer (snd_dma.obj)
       0.000   0.0        0.000   0.0        1 _Sys_Quit (sys_win.obj)
