Profile: Function timing, sorted by time
Date:    Tue May 18 10:22:43 2004


Program Statistics
------------------
    Command line at 2004 May 18 10:20: "D:\Games\QUAKE\qmb-V1" 
    Total time: 58826.843 millisecond
    Time outside of functions: 341.562 millisecond
    Call depth: 96
    Total functions: 1591
    Total hits: 5771511
    Function coverage: 34.8%
    Overhead Calculated 10
    Overhead Average 10

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 58485.281 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1591
    Hits in module: 5771511
    Module function coverage: 34.8%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       9.284   0.0        9.284   0.0     3951 _R_DrawSkyChain (gl_warp.obj)
       9.184   0.0        8.572   0.0     1218 _MainWndProc@16 (gl_vidnt.obj)
       8.919   0.0        8.746   0.0     1160 _R_MarkLeaves (gl_rsurf.obj)
       8.737   0.0        8.737   0.0        1 _FreeSound (snd_win.obj)
       8.521   0.0        8.521   0.0    31859 _Cache_MakeLRU (zone.obj)
       8.154   0.0    11477.629  19.6     1160 _R_RenderScene (gl_rmain.obj)
       8.141   0.0        7.844   0.0      247 _S_FindName (snd_dma.obj)
       8.037   0.0       26.674   0.0     2320 _CaptureHelper_GetSoundtime (capturehelpers.obj)
       7.653   0.0       22.929   0.0      144 _Sys_FileOpenRead (sys_win.obj)
       7.164   0.0    32025.763  54.8     1160 _CL_ReadFromServer (cl_main.obj)
       7.049   0.0     5190.391   8.9     1160 _R_DrawWorld (gl_rsurf.obj)
       6.931   0.0        6.931   0.0   172517 _Q_strcmp (common.obj)
       6.875   0.0      190.075   0.3     7172 _R_LightPoint (gl_rlight.obj)
       6.692   0.0        6.692   0.0      419 _Mod_FindName (gl_model.obj)
       6.332   0.0        6.332   0.0       52 _png_destroy_read_struct (libpng12.dll)
       6.202   0.0      429.562   0.7     1203 _Sbar_Draw (sbar.obj)
       5.905   0.0        3.300   0.0        1 _M_Init (menu.obj)
       5.846   0.0        6.136   0.0        1 _Mod_LoadMarksurfaces (gl_model.obj)
       5.828   0.0        5.828   0.0        1 _WIPX_AddrToString (net_wipx.obj)
       5.787   0.0        7.167   0.0      130 _GL_SubdivideSurface (gl_warp.obj)
       5.742   0.0     1751.605   3.0      111 _Draw_PicFromWad (gl_draw.obj)
       5.489   0.0        5.489   0.0     1203 _SCR_TileClear (gl_screen.obj)
       5.476   0.0        5.621   0.0        1 _Mod_LoadVisibility (gl_model.obj)
       5.428   0.0        5.428   0.0      366 _GetLittleShort (snd_mem.obj)
       5.417   0.0        5.417   0.0      312 _fgetLittleShort (gl_tga.obj)
       5.344   0.0        6.113   0.0     1160 _NET_Poll (net_main.obj)
       5.305   0.0       11.089   0.0      294 _Cache_Free (zone.obj)
       5.270   0.0        5.270   0.0     1160 _R_AnimateLight (gl_rlight.obj)
       5.178   0.0        5.298   0.0     1203 _V_CheckGamma (view.obj)
       5.093   0.0        5.093   0.0     1467 _Host_FilterTime (host.obj)
       4.999   0.0        4.956   0.0       98 _R_DrawSpriteModel (gl_sprite.obj)
       4.952   0.0       14.385   0.0     1160 _Sbar_DrawFace (sbar.obj)
