Profile: Function timing, sorted by time
Date:    Mon May 17 15:57:30 2004


Program Statistics
------------------
    Command line at 2004 May 17 15:54: "D:\Games\QUAKE\qmb-V1" 
    Total time: 97571.555 millisecond
    Time outside of functions: 547.600 millisecond
    Call depth: 89
    Total functions: 1625
    Total hits: 6328576
    Function coverage: 34.8%
    Overhead Calculated 8
    Overhead Average 8

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 97023.955 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1625
    Hits in module: 6328576
    Module function coverage: 34.8%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       0.064   0.0        0.935   0.0        2 _Mod_LoadEntities (gl_model.obj)
       0.056   0.0        0.056   0.0       58 _png_create_info_struct (libpng12.dll)
       0.053   0.0        0.053   0.0      108 _Mod_DecompressVis (gl_model.obj)
       0.050   0.0        0.047   0.0        1 _CheckCombineExtension (gl_vidnt.obj)
       0.048   0.0        0.048   0.0      707 _SND_PickChannel (snd_dma.obj)
       0.042   0.0        4.496   0.0        2 _Host_ClearMemory (host.obj)
       0.041   0.0        0.098   0.0        2 _Mod_LoadVisibility (gl_model.obj)
       0.036   0.0        0.036   0.0       58 _png_sig_cmp (libpng12.dll)
       0.034   0.0        1.022   0.0      203 _COM_CloseFile (common.obj)
       0.031   0.0        0.031   0.0        2 _Mod_ClearAll (gl_model.obj)
       0.030   0.0       22.980   0.0        1 _CL_InitTEnts (cl_tent.obj)
       0.030   0.0        0.434   0.0        6 _S_StopAllSounds (snd_dma.obj)
       0.029   0.0        0.029   0.0     1966 _BoundPoly (gl_warp.obj)
       0.028   0.0        0.000   0.0        1 _Key_Init (keys.obj)
       0.028   0.0        0.270   0.0        1 _Mod_Init (gl_model.obj)
       0.020   0.0        0.020   0.0        1 _Math_Init (mathlib.obj)
       0.020   0.0        0.020   0.0      115 _R_GetSpriteFrame (gl_sprite.obj)
       0.020   0.0        0.020   0.0        1 _CDAudio_Pause (cd_win.obj)
       0.019   0.0        0.019   0.0        3 _R_ClearHuds (gl_hud.obj)
       0.019   0.0        0.000   0.0        1 _Bot_Init (bot.obj)
       0.019   0.0        0.019   0.0        2 _IN_ClearStates (in_win.obj)
       0.018   0.0        0.000   0.0        2 _Cvar_SetValue (cvar.obj)
       0.018   0.0        0.067   0.0        5 _Con_SafePrintf (console.obj)
       0.018   0.0        0.018   0.0       10 _Scrap_AllocBlock (gl_draw.obj)
       0.016   0.0       24.598   0.0        1 _Datagram_Init (net_dgrm.obj)
       0.015   0.0        0.015   0.0        1 _WIPX_GetSocketAddr (net_wipx.obj)
       0.015   0.0       49.597   0.1        1 _CL_Init (cl_main.obj)
       0.014   0.0        0.217   0.0        1 _Host_FindMaxClients (host.obj)
       0.013   0.0        0.292   0.0        1 _COM_InitArgv (common.obj)
       0.012   0.0       51.239   0.1        1 _SCR_Init (gl_screen.obj)
       0.011   0.0       42.232   0.0        1 _COM_InitFilesystem (common.obj)
       0.010   0.0      369.691   0.4       16 _Mod_LoadSpriteFrame (gl_model.obj)
       0.010   0.0        0.010   0.0     1333 _V_CalcBlend (view.obj)
       0.010   0.0        0.010   0.0        1 _WIPX_AddrToString (net_wipx.obj)
       0.009   0.0        0.024   0.0        1 _Sys_Init (sys_win.obj)
       0.009   0.0      747.144   0.8        1 _Host_Quit_f (host_cmd.obj)
       0.008   0.0        0.008   0.0        6 _R_TranslatePlayerSkin (gl_rmisc.obj)
       0.007   0.0        0.147   0.0     1225 _V_CheckGamma (view.obj)
       0.006   0.0        0.006   0.0       58 _png_get_IHDR (libpng12.dll)
       0.005   0.0       42.219   0.0        2 _COM_AddGameDirectory (common.obj)
       0.004   0.0        0.004   0.0        1 _Z_ClearZone (zone.obj)
       0.003   0.0        0.007   0.0        1 _Cbuf_Init (cmd.obj)
       0.003   0.0        0.003   0.0       14 _Draw_CharToConback (gl_draw.obj)
       0.003   0.0       41.498   0.0        2 _CL_NextDemo (cl_main.obj)
       0.002   0.0       41.501   0.0        1 _Host_EndGame (host.obj)
       0.002   0.0        0.040   0.0        1 _Memory_Init (zone.obj)
       0.002   0.0        0.007   0.0        1 _R_InitHuds (gl_hud.obj)
       0.002   0.0       12.826   0.0        1 _Host_Startdemos_f (host_cmd.obj)
       0.002   0.0        0.002   0.0        8 _Con_SafeDPrintf (console.obj)
       0.002   0.0        0.002   0.0        2 _R_ClearBeams (cl_tent.obj)
       0.001   0.0        0.001   0.0       16 _Mod_Sprite_StripExtension (gl_model.obj)
       0.001   0.0        0.001   0.0        1 _Key_Unbindall_f (keys.obj)
       0.001   0.0        0.001   0.0        1 _SCR_CenterPrint (gl_screen.obj)
       0.001   0.0       36.576   0.0        1 _Datagram_Shutdown (net_dgrm.obj)
       0.001   0.0        0.001   0.0        2 _Key_ClearStates (keys.obj)
       0.001   0.0       43.412   0.0        2 _Draw_CachePic (gl_draw.obj)
       0.001   0.0      317.085   0.3        1 _S_Init (snd_dma.obj)
       0.000   0.0        0.000   0.0        5 _CalcFov (gl_screen.obj)
       0.000   0.0        0.000   0.0        5 _Key_Console (keys.obj)
       0.000   0.0        0.000   0.0       24 _AddParticleType (gl_rpart.obj)
       0.000   0.0      184.114   0.2        2 _AppActivate (gl_vidnt.obj)
       0.000   0.0        0.829   0.0        2 _CDAudio_Play (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Resume (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Stop (cd_win.obj)
       0.000   0.0        0.000   0.0     1181 _CDAudio_Update (cd_win.obj)
       0.000   0.0        0.183   0.0        3 _CL_Disconnect (cl_main.obj)
       0.000   0.0       24.176   0.0        1 _CL_InitInput (cl_input.obj)
       0.000   0.0        0.000   0.0      520 _CL_KeepaliveMessage (cl_parse.obj)
       0.000   0.0        0.000   0.0    11800 _CL_KeyState (cl_input.obj)
       0.000   0.0       42.403   0.0      381 _CL_ParseBaseline (cl_parse.obj)
       0.000   0.0    52295.712  53.9        2 _CL_ParseServerInfo (cl_parse.obj)
       0.000   0.0        0.020   0.0       84 _CL_ParseStatic (cl_parse.obj)
       0.000   0.0       31.370   0.0      138 _CL_ParseStaticSound (cl_parse.obj)
       0.000   0.0      221.738   0.2     1182 _CL_SendCmd (cl_main.obj)
       0.000   0.0        0.000   0.0        8 _CL_SignonReply (cl_main.obj)
       0.000   0.0        0.000   0.0        2 _CL_StopPlayback (cl_demo.obj)
       0.000   0.0        0.000   0.0      195 _COM_CheckParm (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_CheckRegistered (common.obj)
       0.000   0.0        0.000   0.0        2 _COM_DefaultExtension (common.obj)
       0.000   0.0      317.977   0.3      690 _COM_FOpenFile (common.obj)
       0.000   0.0       42.049   0.0        1 _COM_Init (common.obj)
       0.000   0.0       86.442   0.1       11 _COM_LoadHunkFile (common.obj)
       0.000   0.0     9026.260   9.3      263 _COM_LoadStackFile (common.obj)
       0.000   0.0       17.439   0.0        3 _COM_LoadTempFile (common.obj)
       0.000   0.0      120.394   0.1      277 _COM_OpenFile (common.obj)
       0.000   0.0        0.000   0.0      618 _COM_Parse (common.obj)
       0.000   0.0        0.000   0.0      323 _COM_StripExtension (common.obj)
       0.000   0.0        0.000   0.0        2 _CRC_Init (crc.obj)
       0.000   0.0        2.382   0.0      185 _Cache_Alloc (zone.obj)
       0.000   0.0        0.000   0.0      374 _Cache_Free (zone.obj)
       0.000   0.0        0.003   0.0        1 _Cache_Init (zone.obj)
       0.000   0.0       26.703   0.0      374 _Cache_Move (zone.obj)
       0.000   0.0        0.000   0.0        2 _Cache_Report (zone.obj)
       0.000   0.0        0.000   0.0        1 _CaptureHelper_Init (capturehelpers.obj)
       0.000   0.0        0.000   0.0        2 _CaptureHelper_OnStopPlayback (capturehelpers.obj)
       0.000   0.0        4.670   0.0     1225 _CaptureHelper_OnUpdateScreen (capturehelpers.obj)
       0.000   0.0        0.000   0.0     9435 _Capture_IsRecording (captureavi.obj)
       0.000   0.0        0.000   0.0       30 _Cbuf_AddText (cmd.obj)
       0.000   0.0     1736.791   1.8     1183 _Cbuf_Execute (cmd.obj)
       0.000   0.0        0.007   0.0        7 _Cbuf_InsertText (cmd.obj)
       0.000   0.0        0.000   0.0        1 _Chase_Init (chase.obj)
       0.000   0.0        0.000   0.0        2 _ClearAllStates (gl_vidnt.obj)
       0.000   0.0        0.010   0.0        6 _Cmd_Alias_f (cmd.obj)
       0.000   0.0        0.000   0.0      523 _Cmd_Argc (cmd.obj)
       0.000   0.0        0.000   0.0      444 _Cmd_Argv (cmd.obj)
       0.000   0.0      249.892   0.3        4 _Cmd_Exec_f (cmd.obj)
       0.000   0.0        0.000   0.0        1 _Cmd_Init (cmd.obj)
       0.000   0.0        0.000   0.0        1 _Cmd_StuffCmds_f (cmd.obj)
       0.000   0.0       41.809   0.0      295 _Cmd_TokenizeString (cmd.obj)
       0.000   0.0        0.000   0.0        5 _Con_ClearNotify (console.obj)
       0.000   0.0        0.000   0.0     1132 _Con_DrawNotify (console.obj)
       0.000   0.0        0.000   0.0        1 _Con_Init (console.obj)
       0.000   0.0        0.000   0.0      129 _Con_Linefeed (console.obj)
       0.000   0.0        0.000   0.0        1 _Con_ToggleConsole_f (console.obj)
       0.000   0.0        0.000   0.0        6 _CopyString (cmd.obj)
       0.000   0.0      130.673   0.1       94 _Cvar_Command (cvar.obj)
