Profile: Function timing, sorted by time
Date:    Mon May 17 17:10:50 2004


Program Statistics
------------------
    Command line at 2004 May 17 17:08: "D:\Games\QUAKE\qmb-V1" 
    Total time: 71320.486 millisecond
    Time outside of functions: 104.009 millisecond
    Call depth: 89
    Total functions: 1623
    Total hits: 5770749
    Function coverage: 34.6%
    Overhead Calculated 11
    Overhead Average 11

Module Statistics for qmb-v1.exe
--------------------------------
    Time in module: 71216.477 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1623
    Hits in module: 5770749
    Module function coverage: 34.6%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
      91.881   0.1       84.684   0.1     1036 _CL_RelinkEntities (cl_main.obj)
      91.331   0.1       91.331   0.1     5139 _AllocBlock (gl_rsurf.obj)
      74.984   0.1       74.984   0.1     1036 _Draw_TileClear (gl_draw.obj)
      74.772   0.1    19124.868  26.9     1079 _V_RenderView (view.obj)
      73.774   0.1     2006.655   2.8     2072 _S_PaintChannels (snd_mix.obj)
      72.887   0.1     2454.783   3.4     1036 _R_DrawEntitiesOnList (gl_rmain.obj)
      72.204   0.1       92.779   0.1    31763 _Q_strcasecmp (common.obj)
      71.315   0.1       71.315   0.1    31192 _Cache_MakeLRU (zone.obj)
      70.851   0.1       70.851   0.1   136138 _GL_SelectTexture (gl_draw.obj)
      70.319   0.1      115.547   0.2      396 _AddParticleColor (gl_rpart.obj)
      67.259   0.1       67.260   0.1        2 _IN_DeactivateMouse (in_win.obj)
      65.823   0.1       68.342   0.1     1036 _R_PolyBlend (gl_rmain.obj)
      65.592   0.1       79.500   0.1     3698 _R_DrawExtraChains (gl_rsurf.obj)
      64.592   0.1       64.592   0.1    27136 _CRC_ProcessByte (crc.obj)
      62.063   0.1      826.724   1.2     2741 _R_SetupAliasBlendedFrame (gl_mesh.obj)
      61.779   0.1       61.779   0.1     1079 _R_DrawQmbHud (gl_hud.obj)
      60.287   0.1       60.287   0.1     3301 _AngleVectors (mathlib.obj)
      58.441   0.1       58.441   0.1    19438 _R_MarkLights (gl_rlight.obj)
      57.441   0.1       69.175   0.1    28464 _MSG_ReadCoord (common.obj)
      56.877   0.1       41.929   0.1     5144 _BuildSurfaceDisplayList (gl_rsurf.obj)
      56.847   0.1       56.847   0.1     1036 _IN_Accumulate (in_win.obj)
      56.137   0.1       40.402   0.1      122 _ResampleSfx (snd_mem.obj)
      55.161   0.1    58899.449  82.7     1138 __Host_Frame (host.obj)
      53.507   0.1       53.507   0.1     4999 _Snd_WriteLinearBlastStereo16 (snd_mix.obj)
      50.966   0.1      731.660   1.0     1079 _Sbar_Draw (sbar.obj)
      49.878   0.1       62.725   0.1        1 _CDAudio_Init (cd_win.obj)
      48.958   0.1       48.958   0.1     1036 _R_AnimateLight (gl_rlight.obj)
      48.944   0.1     1922.950   2.7     2072 _S_Update_ (snd_dma.obj)
      47.756   0.1       47.756   0.1      411 _Con_DPrintf (console.obj)
      46.462   0.1       46.462   0.1     1084 _Z_CheckHeap (zone.obj)
      45.878   0.1       45.878   0.1     1036 _V_SetContentsColor (view.obj)
      45.549   0.1       45.549   0.1        2 _LoadPCX (gl_pcx.obj)
      45.215   0.1       45.215   0.1     1036 _V_BoundOffsets (view.obj)
      44.305   0.1    27267.652  38.3     1094 _SCR_UpdateScreen (gl_screen.obj)
      44.177   0.1       44.177   0.1     3257 _Sys_PushFPCW_SetHigh (sys_win.obj)
      43.941   0.1       39.229   0.1    13524 _MSG_ReadAngle (common.obj)
      43.415   0.1       43.415   0.1     1079 _GL_Set2D (gl_draw.obj)
      42.584   0.1     1695.907   2.4     3698 _R_DrawWaterChain (gl_warp.obj)
      42.204   0.1       53.661   0.1        1 _Mod_LoadPlanes (gl_model.obj)
      39.611   0.1       39.611   0.1    69364 _LongNoSwap (common.obj)
      39.333   0.1       39.333   0.1     5656 _addGrav (gl_rpart.obj)
      36.588   0.1      330.931   0.5        1 _R_InitOtherTextures (gl_rmisc.obj)
      36.044   0.1       36.118   0.1        1 _WIPX_Shutdown (net_wipx.obj)
      35.714   0.1       35.714   0.1     5756 _R_BlendedRotateForEntity (gl_rmain.obj)
      34.796   0.0      233.620   0.3     6283 _R_LightPoint (gl_rlight.obj)
      34.638   0.0       31.110   0.0     3105 _MSG_WriteShort (common.obj)
      34.430   0.0       32.240   0.0     1079 _V_UpdatePalette (view.obj)
      34.173   0.0     1752.779   2.5     1079 _SCR_DrawConsole (gl_screen.obj)
      33.264   0.0       34.923   0.0     1985 _CL_GetMessage (cl_demo.obj)
      32.477   0.0     2369.477   3.3     1036 _S_Update (snd_dma.obj)
      32.038   0.0     1610.319   2.3     4886 _S_TransferPaintBuffer (snd_mix.obj)
      31.374   0.0    23774.300  33.4      172 _GL_LoadTexImage (gl_draw.obj)
      31.182   0.0       24.564   0.0      224 _Con_DrawInput (console.obj)
      30.244   0.0       30.244   0.0     2072 _Mod_PointInLeaf (gl_model.obj)
      29.645   0.0       29.645   0.0      555 _Cmd_Argc (cmd.obj)
      28.753   0.0       28.753   0.0    22717 _CL_EntityNum (cl_parse.obj)
      28.622   0.0     7434.037  10.4       19 _Mod_LoadAliasModel (gl_model.obj)
      28.586   0.0    32918.799  46.2     1036 _CL_ReadFromServer (cl_main.obj)
      26.952   0.0       33.700   0.0     1035 _CL_BaseMove (cl_input.obj)
      25.921   0.0      939.295   1.3      693 _COM_FindFile (common.obj)
      24.803   0.0       24.803   0.0     3189 _R_RotateForEntity (gl_rmain.obj)
      23.863   0.0       23.863   0.0     2256 _fReadData (gl_png.obj)
      23.845   0.0    11270.597  15.8       30 _Mod_LoadQ3Model (gl_md3.obj)
      22.948   0.0       22.073   0.0     1362 _R_SplitEntityOnNode (gl_refrag.obj)
      21.896   0.0       21.896   0.0    10434 _SZ_GetSpace (common.obj)
      21.751   0.0       21.751   0.0     1785 _StripLength (gl_mesh.obj)
      21.618   0.0      430.373   0.6     3108 _Sbar_DrawNum (sbar.obj)
      21.253   0.0      501.304   0.7    24267 _S_LoadSound (snd_mem.obj)
      20.929   0.0       11.353   0.0        1 _Mod_LoadEdges (gl_model.obj)
      20.925   0.0       20.925   0.0    33569 _MSG_ReadShort (common.obj)
      20.574   0.0       20.574   0.0    31764 _Q_strncasecmp (common.obj)
      19.585   0.0       20.173   0.0        1 _Mod_LoadVertexes (gl_model.obj)
      17.602   0.0       17.602   0.0        1 _WIPX_OpenSocket (net_wipx.obj)
      17.293   0.0       17.293   0.0     3108 _Sbar_itoa (sbar.obj)
      17.199   0.0       17.199   0.0        1 _CreateDSTTex (gl_warp.obj)
      16.901   0.0       18.868   0.0        1 _WINS_Init (net_wins.obj)
      16.414   0.0     4911.149   6.9     1036 _R_DrawParticles (gl_rpart.obj)
      15.981   0.0      142.957   0.2     1036 _R_DrawViewModel (gl_rmain.obj)
      15.064   0.0       15.064   0.0     5274 _CalcSurfaceExtents (gl_model.obj)
      13.947   0.0       13.947   0.0       46 _png_create_read_struct (libpng12.dll)
      13.865   0.0     1700.627   2.4     1036 _S_ExtraUpdate (snd_dma.obj)
      13.444   0.0       13.228   0.0       46 _png_read_end (libpng12.dll)
      13.013   0.0       12.691   0.0      172 _Hunk_HighAllocName (zone.obj)
      12.914   0.0       12.914   0.0     2242 _Q_memcpy (common.obj)
      12.223   0.0      130.011   0.2     3237 _Draw_String (gl_draw.obj)
      12.221   0.0       12.221   0.0     1037 _IN_MouseEvent (in_win.obj)
       9.739   0.0      188.439   0.3     1079 _SCR_DrawFPS (gl_screen.obj)
       9.661   0.0        9.661   0.0    10350 _CL_KeyState (cl_input.obj)
       9.602   0.0        8.739   0.0       46 _png_read_info (libpng12.dll)
       9.439   0.0        9.439   0.0     7157 _Q_memset (common.obj)
       9.185   0.0       11.550   0.0      128 _Sys_FileOpenRead (sys_win.obj)
       9.170   0.0        9.170   0.0    37952 _FloatNoSwap (common.obj)
       9.102   0.0       14.402   0.0     1079 _SCR_SetUpToDrawConsole (gl_screen.obj)
       8.935   0.0      117.901   0.2     5274 _GL_CreateSurfaceLightmap (gl_rsurf.obj)
       8.924   0.0        8.924   0.0        1 _S_Shutdown (snd_dma.obj)
       8.756   0.0        4.332   0.0      722 _SubdividePolygon (gl_warp.obj)
       8.566   0.0       82.371   0.1        1 _MakeParticleTexure (gl_rpart.obj)
       8.242   0.0        0.000   0.0        1 _Mod_LoadNodes (gl_model.obj)
       8.036   0.0        8.036   0.0     9186 _CaptureHelper_IsActive (capturehelpers.obj)
       7.455   0.0        7.455   0.0       19 _Mod_FloodFillSkin (gl_model.obj)
       7.124   0.0     9121.600  12.8     1036 _R_DrawWorld (gl_rsurf.obj)
       7.118   0.0        0.000   0.0        1 _Mod_LoadClipnodes (gl_model.obj)
       6.832   0.0        6.832   0.0     1036 _CL_DecayLights (cl_main.obj)
       6.785   0.0        6.785   0.0     1785 _FanLength (gl_mesh.obj)
       6.758   0.0        6.758   0.0      240 _COM_StripExtension (common.obj)
       6.261   0.0        2.491   0.0        1 _M_Init (menu.obj)
       6.241   0.0      375.340   0.5     2662 _R_DrawBrush (gl_rsurf.obj)
       5.579   0.0        5.579   0.0      824 _Sys_Printf (sys_win.obj)
       5.461   0.0        5.644   0.0        1 _Memory_Init (zone.obj)
       5.256   0.0        5.271   0.0     1080 _Con_CheckResize (console.obj)
       5.025   0.0        4.924   0.0      414 _MSG_ReadString (common.obj)
       4.874   0.0      148.048   0.2     1036 _Sbar_DrawInventory (sbar.obj)
       4.820   0.0        4.750   0.0      100 _R_DrawSpriteModel (gl_sprite.obj)
       4.669   0.0        4.669   0.0     1037 _IN_Commands (in_win.obj)
       4.396   0.0        3.108   0.0     1036 _NET_Poll (net_main.obj)
       4.155   0.0        3.574   0.0      465 _Cache_TryAlloc (zone.obj)
       4.065   0.0        4.065   0.0     1079 _GL_BeginRendering (gl_vidnt.obj)
       3.793   0.0        3.793   0.0      213 _filelength (sys_win.obj)
       3.619   0.0        2.767   0.0     1079 _CaptureHelper_OnUpdateScreen (capturehelpers.obj)
       3.311   0.0        3.311   0.0      124 _Sys_FileClose (sys_win.obj)
       3.279   0.0       14.257   0.0     1262 _MainWndProc@16 (gl_vidnt.obj)
       2.674   0.0       10.350   0.0      204 _CL_ParseBaseline (cl_parse.obj)
       2.535   0.0        2.535   0.0     3257 _Sys_PopFPCW (sys_win.obj)
       2.519   0.0        2.519   0.0     1036 _DoGamma (gl_rmain.obj)
       2.491   0.0        2.293   0.0     1036 _R_MarkLeaves (gl_rsurf.obj)
       2.486   0.0     4010.408   5.6      142 _GL_Upload8 (gl_draw.obj)
       2.427   0.0       29.412   0.0     6215 _MSG_WriteByte (common.obj)
       2.152   0.0        2.152   0.0      342 _Hunk_FreeToHighMark (zone.obj)
       2.003   0.0        2.003   0.0        1 _WINS_OpenSocket (net_wins.obj)
       2.000   0.0       25.825   0.0       19 _GL_MakeAliasModelDisplayLists (gl_mesh.obj)
       1.652   0.0        1.652   0.0      172 _GL_FindTexture (gl_draw.obj)
       1.583   0.0        1.583   0.0       46 _InitializeDemData (gl_png.obj)
       1.346   0.0        1.346   0.0        1 _Hunk_Check (zone.obj)
       1.133   0.0        1.137   0.0        2 _CDAudio_GetAudioDiskInfo (cd_win.obj)
       1.046   0.0        0.000   0.0     1114 _SZ_Write (common.obj)
       1.011   0.0        1.011   0.0      150 _Sys_FileSeek (sys_win.obj)
       0.922   0.0      111.604   0.2     5330 _Sbar_DrawTransPic (sbar.obj)
       0.912   0.0      565.377   0.8        1 _GL_SkinSplitShirt (gl_model.obj)
       0.847   0.0        0.956   0.0        1 _SV_Init (sv_main.obj)
       0.821   0.0        0.821   0.0     1902 _AddFire (gl_rpart.obj)
       0.780   0.0       18.391   0.0        1 _WIPX_Init (net_wipx.obj)
       0.756   0.0        0.756   0.0       46 _png_read_update_info (libpng12.dll)
       0.728   0.0        0.728   0.0       24 _Hunk_FreeToLowMark (zone.obj)
       0.722   0.0       31.235   0.0        1 _NET_Init (net_main.obj)
       0.721   0.0        9.961   0.0        1 _Scrap_Upload (gl_draw.obj)
       0.656   0.0        0.656   0.0      419 _Mod_FindName (gl_model.obj)
       0.628   0.0       70.877   0.1     1036 _CL_SendCmd (cl_main.obj)
       0.607   0.0        0.607   0.0       46 _png_destroy_read_struct (libpng12.dll)
       0.605   0.0        0.586   0.0        2 _R_ClearParticles (gl_rpart.obj)
       0.587   0.0        0.656   0.0        1 _Host_WriteConfiguration (host.obj)
       0.575   0.0        0.575   0.0      183 _Draw_BeginDisc (gl_draw.obj)
       0.556   0.0        0.544   0.0        2 _R_InitTextures (gl_rmisc.obj)
       0.546   0.0        0.546   0.0        2 _S_BlockSound (snd_win.obj)
       0.510   0.0    10957.410  15.4        1 _Host_Init (host.obj)
       0.508   0.0        0.000   0.0     1035 _IN_MouseMove (in_win.obj)
       0.467   0.0        0.466   0.0        1 _CDAudio_Shutdown (cd_win.obj)
       0.431   0.0        0.460   0.0        1 _CL_ClearState (cl_main.obj)
       0.418   0.0        0.000   0.0      125 _Con_Print (console.obj)
       0.358   0.0    11566.783  16.2        1 _Mod_LoadTextures (gl_model.obj)
       0.343   0.0        0.342   0.0        1 _Check_Gamma (gl_vidnt.obj)
       0.335   0.0        0.329   0.0        1 _IN_StartupMouse (in_win.obj)
       0.319   0.0        0.432   0.0        1 _PR_Init (pr_edict.obj)
       0.310   0.0        0.301   0.0        4 _SCR_CalcRefdef (gl_screen.obj)
       0.277   0.0      314.569   0.4        1 _GL_BuildLightmaps (gl_rsurf.obj)
       0.260   0.0        0.440   0.0        4 _S_ClearBuffer (snd_dma.obj)
       0.255   0.0        0.833   0.0        1 _Mod_LoadEntities (gl_model.obj)
       0.248   0.0       93.960   0.1        1 _R_InitSky (gl_warp.obj)
       0.248   0.0        0.251   0.0        1 _Mod_MakeHull0 (gl_model.obj)
       0.236   0.0        0.224   0.0        1 _CheckMultiTextureExtensions (gl_vidnt.obj)
       0.223   0.0        4.770   0.0        1 _CL_Init (cl_main.obj)
       0.199   0.0        0.199   0.0       46 _mypng_struct_destroy (gl_png.obj)
       0.197   0.0     7377.483  10.4       19 _Mod_LoadAllSkins (gl_model.obj)
       0.192   0.0        0.549   0.0        1 _GL_Init (gl_vidnt.obj)
       0.160   0.0        0.160   0.0       60 _va (common.obj)
       0.156   0.0        0.156   0.0        1 _Sys_mkdir (sys_win.obj)
       0.138   0.0        0.138   0.0        3 _BuildGammaTable (view.obj)
       0.135   0.0        0.135   0.0        2 _IN_ShowMouse (in_win.obj)
       0.135   0.0       54.092   0.1     1036 _R_PushDlights (gl_rlight.obj)
       0.132   0.0        0.132   0.0        1 _Cvar_WriteVariables (cvar.obj)
       0.130   0.0        0.130   0.0       14 _Img_HasFullbrights (gl_model.obj)
       0.127   0.0        0.127   0.0     1036 _V_CalcBob (view.obj)
       0.108   0.0        0.108   0.0        1 _WINS_CloseSocket (net_wins.obj)
       0.082   0.0        0.082   0.0        1 _SND_InitScaletable (snd_mix.obj)
       0.076   0.0        0.076   0.0        1 _WIPX_CloseSocket (net_wipx.obj)
       0.068   0.0        0.068   0.0       46 _mypng_struct_create (gl_png.obj)
       0.067   0.0        0.067   0.0      128 _findhandle (sys_win.obj)
       0.066   0.0        0.064   0.0        1 _VID_InitDIB (gl_vidnt.obj)
       0.056   0.0        0.056   0.0      310 _Q_atof (common.obj)
       0.047   0.0        0.006   0.0        1 _CheckCombineExtension (gl_vidnt.obj)
       0.047   0.0        0.049   0.0        2 _CL_NewTranslation (cl_parse.obj)
       0.041   0.0      314.972   0.4        1 _R_NewMap (gl_rmisc.obj)
       0.034   0.0        0.034   0.0     4144 _SignbitsForPlane (gl_rmain.obj)
       0.031   0.0        0.000   0.0        1 _CL_PlayDemo_f (cl_demo.obj)
       0.028   0.0        0.028   0.0     2186 _Mod_SetParent (gl_model.obj)
       0.026   0.0        0.000   0.0        1 _Mod_Init (gl_model.obj)
       0.024   0.0        0.000   0.0        1 _Key_Init (keys.obj)
       0.022   0.0        0.030   0.0        1 _Host_ClearMemory (host.obj)
       0.021   0.0        0.168   0.0      111 _W_GetLumpinfo (wad.obj)
       0.019   0.0     5704.979   8.0        1 _Draw_Init (gl_draw.obj)
       0.019   0.0        0.000   0.0        1 _Key_WriteBindings (keys.obj)
       0.018   0.0        0.018   0.0        2 _IN_ClearStates (in_win.obj)
       0.017   0.0        0.000   0.0        1 _Bot_Init (bot.obj)
       0.017   0.0        0.456   0.0        4 _S_StopAllSounds (snd_dma.obj)
       0.015   0.0        0.000   0.0        2 _Cvar_SetValue (cvar.obj)
       0.014   0.0        0.032   0.0        1 _Mod_LoadVisibility (gl_model.obj)
       0.014   0.0       45.599   0.1        1 _CL_InitTEnts (cl_tent.obj)
       0.014   0.0        0.014   0.0        1 _Math_Init (mathlib.obj)
       0.013   0.0        0.012   0.0        1 _WIPX_GetSocketAddr (net_wipx.obj)
       0.012   0.0       35.557   0.0        1 _Datagram_Init (net_dgrm.obj)
       0.011   0.0        0.163   0.0        1 _COM_InitArgv (common.obj)
       0.011   0.0        0.192   0.0        1 _Host_FindMaxClients (host.obj)
       0.011   0.0        0.011   0.0        1 _Mod_ClearAll (gl_model.obj)
       0.009   0.0        0.009   0.0        1 _CDAudio_Pause (cd_win.obj)
       0.009   0.0        0.009   0.0        1 _WIPX_AddrToString (net_wipx.obj)
       0.009   0.0        0.009   0.0        2 _R_ClearHuds (gl_hud.obj)
       0.007   0.0        0.000   0.0        5 _Con_SafePrintf (console.obj)
       0.006   0.0        0.068   0.0        1 _SCR_BeginLoadingPlaque (gl_screen.obj)
       0.005   0.0      618.693   0.9        1 _Host_Quit_f (host_cmd.obj)
       0.005   0.0        0.008   0.0        1 _Sys_Init (sys_win.obj)
       0.005   0.0        0.005   0.0     1036 _CL_UpdateTEnts (cl_tent.obj)
       0.005   0.0        0.005   0.0       10 _Scrap_AllocBlock (gl_draw.obj)
       0.004   0.0        0.004   0.0        1 _Z_ClearZone (zone.obj)
       0.004   0.0        0.004   0.0        3 _R_TranslatePlayerSkin (gl_rmisc.obj)
       0.003   0.0       30.871   0.0        1 _Mod_LoadLighting (gl_model.obj)
       0.003   0.0       45.617   0.1        2 _COM_AddGameDirectory (common.obj)
       0.003   0.0        0.003   0.0        1 _SCR_CenterPrint (gl_screen.obj)
       0.002   0.0        0.002   0.0        1 _Cbuf_Init (cmd.obj)
       0.001   0.0        0.001   0.0        1 _R_ClearBeams (cl_tent.obj)
       0.000   0.0       45.612   0.1        1 _COM_InitFilesystem (common.obj)
       0.000   0.0        0.003   0.0        1 _R_InitHuds (gl_hud.obj)
       0.000   0.0       67.261   0.1      198 _AddParticle (gl_rpart.obj)
       0.000   0.0        0.000   0.0       16 _AddParticleType (gl_rpart.obj)
       0.000   0.0        0.000   0.0     1303 _AddTrail (gl_rpart.obj)
       0.000   0.0        2.155   0.0     1399 _AddTrailColor (gl_rpart.obj)
       0.000   0.0       67.197   0.1        2 _AppActivate (gl_vidnt.obj)
       0.000   0.0        0.000   0.0      722 _BoundPoly (gl_warp.obj)
       0.000   0.0       24.412   0.0       19 _BuildTris (gl_mesh.obj)
       0.000   0.0        0.386   0.0        1 _CDAudio_Play (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Resume (cd_win.obj)
       0.000   0.0        0.000   0.0        1 _CDAudio_Stop (cd_win.obj)
       0.000   0.0        0.000   0.0     1036 _CDAudio_Update (cd_win.obj)
       0.000   0.0        0.000   0.0     1035 _CL_AdjustAngles (cl_input.obj)
       0.000   0.0        0.000   0.0      202 _CL_AllocDlight (cl_main.obj)
       0.000   0.0        0.299   0.0        2 _CL_Disconnect (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CL_InitInput (cl_input.obj)
       0.000   0.0        0.000   0.0      276 _CL_KeepaliveMessage (cl_parse.obj)
       0.000   0.0        0.000   0.0     1036 _CL_LerpPoint (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CL_NextDemo (cl_main.obj)
       0.000   0.0        0.000   0.0      920 _CL_ParseClientdata (cl_parse.obj)
       0.000   0.0    32036.739  45.0        1 _CL_ParseServerInfo (cl_parse.obj)
       0.000   0.0        0.000   0.0      582 _CL_ParseStartSoundPacket (cl_parse.obj)
       0.000   0.0       20.100   0.0       44 _CL_ParseStatic (cl_parse.obj)
       0.000   0.0        3.407   0.0       66 _CL_ParseStaticSound (cl_parse.obj)
       0.000   0.0       71.555   0.1      112 _CL_ParseTEnt (cl_tent.obj)
       0.000   0.0       43.445   0.1     1035 _CL_SendMove (cl_input.obj)
       0.000   0.0        0.000   0.0        4 _CL_SignonReply (cl_main.obj)
       0.000   0.0        0.000   0.0        1 _CL_StopPlayback (cl_demo.obj)
       0.000   0.0        0.000   0.0      195 _COM_CheckParm (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_CheckRegistered (common.obj)
       0.000   0.0        1.579   0.0      183 _COM_CloseFile (common.obj)
       0.000   0.0        0.000   0.0        1 _COM_DefaultExtension (common.obj)
       0.000   0.0      299.364   0.4      449 _COM_FOpenFile (common.obj)
       0.000   0.0        0.000   0.0      235 _COM_FileBase (common.obj)
       0.000   0.0       45.140   0.1        1 _COM_Init (common.obj)
       0.000   0.0     1275.613   1.8      244 _COM_LoadFile (common.obj)
       0.000   0.0       64.608   0.1        9 _COM_LoadHunkFile (common.obj)
       0.000   0.0       45.652   0.1        4 _COM_LoadPackFile (common.obj)
       0.000   0.0     1195.525   1.7      234 _COM_LoadStackFile (common.obj)
       0.000   0.0       14.839   0.0        1 _COM_LoadTempFile (common.obj)
       0.000   0.0      638.397   0.9      244 _COM_OpenFile (common.obj)
       0.000   0.0        0.000   0.0      673 _COM_Parse (common.obj)
       0.000   0.0        0.000   0.0        2 _CRC_Init (crc.obj)
       0.000   0.0        1.703   0.0      171 _Cache_Alloc (zone.obj)
       0.000   0.0      184.123   0.3    30962 _Cache_Check (zone.obj)
       0.000   0.0        0.000   0.0      294 _Cache_Free (zone.obj)
       0.000   0.0        0.000   0.0      172 _Cache_FreeHigh (zone.obj)
       0.000   0.0        0.000   0.0     5912 _Cache_FreeLow (zone.obj)
       0.000   0.0        0.150   0.0        1 _Cache_Init (zone.obj)
